rgn_id,year,score,product
1,2007,1,fish_oil
3,2002,0.9762986916245991,fish_oil
3,2003,0.936659412459238,fish_oil
3,2004,0.8941900072744198,fish_oil
3,2005,0.8573810642664658,fish_oil
3,2007,0.7962304510010476,fish_oil
3,2009,0.7503643861506283,fish_oil
3,2010,0.8207787280063027,fish_oil
3,2011,0.7194933284383392,fish_oil
3,2012,0.8338522894790187,fish_oil
3,2013,0.7541554407344235,fish_oil
3,2014,0.8002804246980346,fish_oil
4,2001,1,fish_oil
4,2002,1,fish_oil
4,2004,1,fish_oil
4,2005,1,fish_oil
4,2006,1,fish_oil
4,2007,1,fish_oil
4,2008,1,fish_oil
4,2009,1,fish_oil
4,2010,1,fish_oil
4,2011,1,fish_oil
4,2012,1,fish_oil
4,2013,1,fish_oil
4,2014,1,fish_oil
4,2015,1,fish_oil
4,2016,1,fish_oil
4,2017,1,fish_oil
4,2018,0.7789669580767448,fish_oil
4,2019,1,fish_oil
5,2004,0.8407877536871503,fish_oil
6,2001,0.8633880916597311,fish_oil
6,2002,0.8551846498263913,fish_oil
6,2003,0.849767153512702,fish_oil
6,2004,0.8407877536871502,fish_oil
6,2005,0.8383798261841495,fish_oil
6,2006,0.8318167551155001,fish_oil
6,2007,0.825099150936255,fish_oil
6,2008,0.7845252559800612,fish_oil
6,2009,0.8770114102482345,fish_oil
6,2010,0.858999374577075,fish_oil
6,2011,0.8392685980580712,fish_oil
6,2012,0.6320162858466467,fish_oil
6,2013,0.5822900965057328,fish_oil
6,2014,0.68444892041227,fish_oil
6,2015,0.7311428103752593,fish_oil
6,2016,0.6091535926019344,fish_oil
6,2017,1,fish_oil
6,2018,0.6846774504559334,fish_oil
6,2019,0.6908327609114315,fish_oil
7,2001,1,fish_oil
7,2002,0.8551846498263914,fish_oil
7,2003,0.849767153512702,fish_oil
7,2004,0.8407877536871502,fish_oil
7,2005,0.8383798261841495,fish_oil
7,2006,1,fish_oil
7,2007,0.8250991509362549,fish_oil
7,2008,0.9308081,fish_oil
7,2009,0.9613456981928442,fish_oil
7,2010,0.9429387266886743,fish_oil
7,2011,0.9225319226272528,fish_oil
7,2012,0.8991846205757306,fish_oil
7,2013,0.8755131121146679,fish_oil
7,2014,0.8510615431416597,fish_oil
7,2015,0.8228155650048705,fish_oil
7,2016,0.8016502382824204,fish_oil
7,2017,1,fish_oil
7,2018,0.7823058687767299,fish_oil
